student_id,first_name,last_name,gender,dob,grade_level,enrollment_date,parent_education_level,family_income,transport_mode
S6882,Andrew,Rivera,Male,2012-06-02,4,2023-04-12,Bachelor,992250,Bicycle
S6883,Lisa,Flores,Male,2007-10-07,7,2021-09-20,PhD,797391,Walk
S6884,Felicia,Brown,Male,2019-01-29,2,2021-01-12,None,109626,Bus
S6885,David,Ayala,Male,2013-03-23,9,2020-11-23,PhD,667238,Walk
S6886,Andrea,Lewis,Male,2016-03-10,9,2023-10-23,Master,596351,Bus
S6887,Caitlin,Herring,Male,2018-01-05,5,2023-09-14,PhD,97033,Walk
S6888,Adam,Webster,Male,2007-06-01,6,2024-10-09,Bachelor,117600,Car
S6889,Steven,Lewis,Male,2016-01-22,10,2021-05-02,None,701834,Walk
S6890,David,Ramirez,Male,2017-09-30,5,2024-06-07,High School,714123,Bicycle
S6891,Christopher,Ross,Female,2006-12-16,7,2025-03-15,None,304218,Bicycle
S6892,Curtis,Jenkins,Female,2012-12-07,3,2022-08-03,PhD,723916,Bus
S6893,Evan,Collins,Male,2007-06-05,3,2021-03-05,High School,757137,Bicycle
S6894,Pamela,Escobar,Male,2017-04-01,6,2025-03-26,PhD,367823,Bicycle
S6895,Andrew,Snow,Female,2013-09-23,8,2022-08-11,None,964164,Car
S6896,Darrell,Moses,Male,2010-08-04,2,2022-11-10,None,88100,Car
S6897,Jacqueline,Johnson,Male,2007-03-19,11,2025-05-05,High School,58773,Bicycle
S6898,Emily,Lopez,Female,2009-07-26,4,2020-10-02,PhD,519620,Car
S6899,Amanda,Payne,Male,2014-05-06,2,2023-08-24,PhD,662923,Bus
S6900,Rachel,Liu,Female,2010-12-29,3,2022-07-14,Master,685860,Walk
S6901,Michael,Sexton,Female,2013-01-04,7,2024-03-12,Bachelor,729098,Bus
S6902,Paula,Martin,Male,2017-03-15,7,2024-12-02,Master,497889,Bicycle
S6903,Carolyn,Phillips,Male,2007-12-04,9,2025-06-18,Master,551970,Bicycle
S6904,Mark,Robinson,Male,2019-03-07,11,2021-12-17,PhD,619054,Walk
S6905,Eric,Bates,Female,2018-12-27,4,2024-08-07,Master,621208,Car
S6906,Taylor,Adams,Male,2012-07-23,2,2023-12-28,Master,971800,Walk
S6907,William,Hansen,Female,2019-04-17,7,2020-10-08,High School,670887,Walk
S6908,Robert,Savage,Male,2009-10-14,7,2023-05-03,Master,506110,Bicycle
S6909,William,Young,Male,2006-12-22,10,2023-03-22,High School,519286,Bicycle
S6910,Amy,Young,Male,2009-10-01,7,2025-01-04,Bachelor,227217,Walk
S6911,Linda,Foley,Male,2011-02-19,8,2024-12-11,Bachelor,658992,Walk
S6912,Mary,Johnson,Female,2019-06-06,10,2025-03-30,PhD,161329,Walk
S6913,Matthew,Martinez,Female,2013-07-30,6,2025-06-17,PhD,549773,Bicycle
S6914,Caitlin,Rogers,Female,2011-02-21,3,2025-05-02,Master,388392,Bicycle
S6915,Daniel,Burton,Female,2016-08-08,5,2023-09-15,None,625715,Walk
S6916,Cindy,Bell,Female,2013-01-12,12,2023-06-17,PhD,75833,Car
S6917,Dawn,Sellers,Male,2008-02-20,2,2025-03-25,Bachelor,180860,Bicycle
S6918,Jack,Hobbs,Male,2018-01-20,7,2025-04-13,Bachelor,556300,Walk
S6919,Helen,Murray,Male,2012-06-15,3,2023-10-03,PhD,954891,Car
S6920,Amy,Webster,Female,2019-08-15,6,2022-05-30,None,610341,Bicycle
S6921,Melissa,Summers,Male,2009-11-07,11,2022-06-22,None,932390,Car
S6922,Sharon,Russell,Female,2009-06-08,1,2025-02-19,None,965446,Car
S6923,Perry,Ross,Male,2012-05-26,1,2021-08-21,PhD,242555,Car
S6924,Sarah,Collins,Female,2016-02-07,10,2022-11-20,High School,598251,Bicycle
S6925,Michelle,Stanley,Female,2011-07-31,6,2020-09-02,Master,102208,Walk
S6926,Michele,Diaz,Male,2018-02-15,3,2021-02-20,PhD,255706,Bus
S6927,Michael,Anderson,Male,2014-03-26,2,2022-08-13,High School,406406,Bus
S6928,Ryan,Hull,Male,2018-12-27,11,2025-01-07,PhD,460438,Bus
S6929,Thomas,Williams,Female,2018-10-19,5,2022-05-04,High School,649387,Bus
S6930,Nicholas,Butler,Female,2017-12-03,11,2023-07-06,PhD,411370,Walk
S6931,Jasmine,Clark,Male,2017-10-03,3,2024-05-11,High School,942319,Walk
S6932,Jaime,Robertson,Female,2007-12-22,10,2020-09-17,High School,910712,Bus
S6933,Samuel,Callahan,Male,2011-06-11,7,2021-05-30,High School,979495,Bus
S6934,Stephen,Roberts,Male,2016-11-08,8,2022-09-20,High School,70775,Walk
S6935,Kristen,Stevens,Female,2017-04-14,3,2022-05-05,Master,732841,Bicycle
S6936,Johnny,White,Male,2011-08-15,5,2022-02-04,PhD,523151,Car
S6937,Crystal,Moon,Male,2009-01-04,8,2021-12-31,Bachelor,76091,Car
S6938,Heather,Williams,Female,2015-08-20,12,2025-07-13,None,895948,Car
S6939,James,White,Female,2017-11-05,7,2023-06-24,PhD,435329,Bicycle
S6940,James,Taylor,Female,2014-04-16,5,2022-01-12,None,805353,Bicycle
S6941,Brian,Stuart,Female,2014-10-06,4,2024-02-25,Bachelor,727318,Car
S6942,Matthew,Patton,Female,2019-01-30,6,2024-11-10,High School,316742,Car
S6943,Lindsey,May,Male,2015-08-23,5,2024-04-18,Master,737149,Bicycle
S6944,Heidi,Murphy,Female,2018-10-25,6,2025-03-08,PhD,258275,Car
S6945,Brianna,Webb,Male,2017-12-28,5,2021-05-04,PhD,827424,Walk
S6946,Steven,Barnett,Female,2012-02-26,11,2021-09-18,PhD,499796,Walk
S6947,Timothy,Brown,Female,2009-04-03,8,2025-04-19,High School,505267,Bicycle
S6948,Kevin,Brady,Female,2011-05-18,9,2022-01-02,Bachelor,302012,Walk
S6949,Colleen,Reynolds,Male,2018-04-22,11,2025-03-16,Master,545727,Car
S6950,Jeremy,Ruiz,Female,2008-02-13,1,2024-10-07,PhD,994863,Car
S6951,Elizabeth,Medina,Male,2009-10-22,3,2024-09-23,Master,858927,Walk
S6952,Matthew,Bowman,Female,2008-11-12,5,2021-05-24,High School,963590,Bicycle
S6953,Donald,Dixon,Female,2018-05-25,9,2021-11-02,None,423325,Bus
S6954,Lawrence,Duffy,Female,2018-05-29,6,2025-01-06,None,428722,Bus
S6955,Bradley,Moore,Male,2011-04-27,9,2024-10-19,Bachelor,470366,Bicycle
S6956,Wayne,Wong,Male,2007-11-22,12,2021-05-03,None,103620,Bicycle
S6957,Jordan,Collins,Male,2013-11-24,5,2024-10-24,High School,844986,Walk
S6958,Daniel,Fitzgerald,Male,2010-12-21,12,2023-08-26,Master,518542,Walk
S6959,Cynthia,Clark,Female,2009-01-11,3,2024-09-07,PhD,380020,Car
S6960,Marc,Brooks,Female,2016-04-24,11,2025-07-29,None,303429,Bus
S6961,Dawn,Saunders,Male,2007-09-24,7,2022-12-16,High School,401359,Car
S6962,David,Diaz,Male,2011-12-14,6,2022-02-07,None,759449,Walk
S6963,Christina,Keith,Male,2011-11-05,5,2023-12-18,Bachelor,74284,Walk
S6964,Nicholas,Perez,Male,2016-03-19,5,2024-10-15,High School,410099,Walk
S6965,Heather,Morrow,Male,2015-02-03,3,2021-12-06,Master,675606,Car
S6966,Kirk,Howard,Male,2013-09-01,4,2024-09-22,Master,700579,Car
S6967,Tina,Guerra,Male,2016-07-26,2,2020-10-02,None,167100,Walk
S6968,Scott,Woods,Male,2018-01-02,11,2025-08-04,Bachelor,654089,Bus
S6969,Sarah,Smith,Female,2009-12-28,3,2025-02-26,Master,425358,Walk
S6970,Robert,Salazar,Female,2018-11-19,5,2025-06-01,High School,628143,Bicycle
S6971,Bruce,Maxwell,Female,2014-04-29,3,2021-09-13,Bachelor,166401,Bus
S6972,Angela,Roberts,Female,2011-12-24,8,2024-01-14,High School,604203,Walk
S6973,Rachel,Romero,Female,2006-10-22,6,2025-05-23,Bachelor,408845,Bus
S6974,Alexander,Carter,Female,2007-11-11,11,2024-10-03,Master,92968,Bus
S6975,Casey,Murray,Male,2014-12-10,6,2024-11-28,None,132200,Bicycle
S6976,Daniel,Peterson,Female,2014-10-31,6,2023-01-13,Bachelor,377852,Walk
S6977,James,Miller,Female,2009-07-19,12,2021-04-10,None,852023,Bicycle
S6978,John,King,Male,2012-02-29,8,2024-10-25,High School,620232,Bus
S6979,Logan,Reese,Female,2011-05-27,8,2024-08-16,High School,309470,Bicycle
S6980,James,Nunez,Female,2008-09-02,7,2021-10-08,None,934412,Walk
S6981,Jerome,Lewis,Male,2007-03-29,11,2024-01-22,Bachelor,920795,Bicycle
S6982,John,Walsh,Female,2006-11-23,7,2024-06-16,High School,848019,Bicycle
S6983,Marcus,Sanchez,Female,2011-01-25,2,2024-01-09,High School,839847,Bicycle
S6984,Mark,Evans,Male,2012-02-19,9,2022-11-30,Bachelor,601256,Bus
S6985,John,Shah,Female,2015-11-17,7,2021-11-07,High School,64801,Bus
S6986,Katie,Smith,Female,2011-12-28,10,2023-11-11,High School,137908,Bicycle
S6987,Erin,Bennett,Male,2012-12-11,1,2022-04-20,High School,698509,Car
S6988,Tiffany,Floyd,Male,2008-01-18,7,2020-09-28,Master,112197,Car
S6989,Javier,Harris,Female,2018-11-01,1,2021-06-20,Bachelor,806131,Walk
S6990,Terrence,Thomas,Male,2007-05-04,11,2023-04-11,Master,512121,Walk
S6991,Amanda,Baldwin,Male,2016-12-01,3,2024-06-17,High School,344017,Walk
S6992,Michael,Sanders,Male,2012-12-16,5,2021-12-30,PhD,410874,Bus
S6993,Heather,Mathews,Female,2007-09-04,11,2022-12-14,High School,109962,Walk
S6994,Andrea,Graves,Female,2007-05-03,10,2024-08-04,High School,470204,Car
S6995,Timothy,Sanchez,Female,2014-05-10,1,2022-01-18,High School,629838,Walk
S6996,Lisa,Martinez,Male,2010-05-31,2,2021-08-23,High School,317755,Walk
S6997,Richard,Cuevas,Female,2019-08-29,6,2020-12-24,Bachelor,513012,Bicycle
S6998,Lauren,Jimenez,Female,2012-05-14,3,2025-05-19,PhD,689247,Bus
S6999,Sandra,Rose,Male,2018-03-22,12,2023-09-06,Bachelor,357027,Bus
S7000,Lauren,Miranda,Female,2007-01-17,11,2024-01-29,Bachelor,253510,Bus
S7001,Lindsey,Davis,Male,2009-08-28,11,2022-05-09,Bachelor,310813,Bicycle
S7002,Richard,Mcintyre,Female,2013-04-20,4,2023-11-19,None,979666,Bus
S7003,Carl,Pratt,Male,2008-02-20,11,2024-05-19,PhD,557310,Bicycle
S7004,Jonathan,Wood,Male,2011-06-02,11,2025-06-26,None,386271,Bus
S7005,Isaiah,Fowler,Female,2014-04-30,3,2023-05-30,PhD,170263,Bicycle
S7006,Monica,Hall,Male,2015-09-29,7,2022-04-08,Bachelor,898190,Bus
S7007,Ryan,Alexander,Female,2007-02-01,4,2020-10-03,High School,583970,Bus
S7008,Adam,Mason,Female,2013-08-13,3,2023-12-23,PhD,137431,Bus
S7009,Adam,Riley,Female,2016-02-24,4,2025-01-30,PhD,213179,Walk
S7010,Daniel,Hickman,Male,2014-06-03,10,2022-10-18,PhD,308144,Bicycle
S7011,Marc,Reyes,Male,2013-05-26,6,2024-04-01,Master,278412,Bicycle
S7012,Traci,Riddle,Female,2008-12-30,8,2024-09-05,None,860419,Bus
S7013,Kimberly,Mcmillan,Female,2016-10-21,3,2025-06-17,PhD,588805,Bicycle
S7014,Alexander,Miller,Female,2007-10-31,1,2022-05-05,Master,724726,Car
S7015,Alexis,Levy,Female,2012-06-17,10,2022-01-22,PhD,931315,Bus
S7016,Joseph,Sanford,Female,2014-10-26,4,2023-10-27,None,316648,Car
S7017,Karina,Mccoy,Female,2008-09-21,1,2022-11-06,None,898155,Walk
S7018,Henry,Hawkins,Male,2011-08-14,3,2022-12-07,Master,828464,Walk
S7019,Jesse,Gray,Female,2016-03-20,9,2023-08-14,PhD,85877,Walk
S7020,Natalie,English,Female,2011-01-18,11,2025-08-18,Bachelor,973268,Bus
S7021,Jason,Cox,Male,2014-12-14,10,2024-09-24,Bachelor,577432,Bicycle
S7022,Amber,Perez,Female,2006-12-16,7,2022-05-22,None,299288,Bus
S7023,Melissa,Morales,Female,2016-08-14,1,2024-01-10,PhD,868802,Walk
S7024,Raven,Gibson,Female,2012-07-05,7,2023-04-26,Master,762423,Car
S7025,Trevor,Campbell,Female,2015-08-07,11,2021-09-24,None,612529,Walk
S7026,Denise,Stevens,Male,2016-11-22,7,2022-03-31,PhD,579518,Bus
S7027,Stephen,Casey,Male,2016-04-14,2,2025-02-10,High School,920427,Walk
S7028,Robert,Rojas,Female,2010-07-18,3,2023-07-03,None,100822,Car
S7029,Wyatt,Bryant,Male,2007-11-29,4,2020-12-21,High School,344458,Bicycle
S7030,Thomas,Nichols,Male,2013-06-27,2,2022-01-16,PhD,375587,Walk
S7031,Richard,Levy,Male,2014-04-24,1,2025-07-11,None,296437,Walk
S7032,Michael,Allison,Female,2010-06-19,4,2022-02-22,High School,83057,Walk
S7033,Michelle,Wolfe,Male,2013-06-30,11,2025-07-27,Master,598375,Bus
S7034,Dean,Brown,Female,2016-04-06,4,2022-06-06,Master,931953,Bus
S7035,Tammy,Walker,Male,2008-01-19,9,2023-05-20,PhD,759609,Bus
S7036,Lori,Warren,Female,2008-04-16,4,2020-09-21,Master,679389,Bus
S7037,James,Diaz,Female,2007-07-10,12,2024-02-04,PhD,671292,Car
S7038,Elizabeth,Allen,Female,2012-04-30,7,2025-08-23,Master,243134,Bus
S7039,John,Hicks,Male,2017-03-02,1,2025-08-21,Bachelor,185687,Bus
S7040,Kristen,Berry,Female,2017-02-14,12,2022-09-13,None,868459,Bus
S7041,Diane,Orr,Female,2010-06-27,1,2023-08-23,Master,169684,Bicycle
S7042,Jennifer,Jennings,Male,2018-11-02,5,2024-10-02,PhD,432923,Bus
S7043,Kathy,Hale,Female,2014-02-27,2,2021-03-26,High School,277217,Bicycle
S7044,Juan,Armstrong,Male,2007-07-05,9,2023-11-30,Bachelor,134858,Bus
S7045,Daniel,Ho,Male,2008-09-11,10,2023-02-20,Bachelor,887337,Car
S7046,Tiffany,Robinson,Female,2015-02-09,5,2023-05-20,Bachelor,490732,Bicycle
S7047,Deborah,Davis,Male,2015-03-22,10,2022-05-06,Master,410832,Car
S7048,Rebecca,Newman,Female,2011-02-02,2,2024-10-08,PhD,245102,Bicycle
S7049,Anne,Johnson,Female,2008-02-17,8,2021-11-14,None,297807,Bicycle
S7050,Teresa,Smith,Female,2013-11-18,12,2025-05-17,None,771523,Bicycle
S7051,Melanie,Browning,Male,2016-12-07,7,2022-09-09,High School,663054,Car
S7052,Jamie,Ward,Female,2018-11-28,2,2025-07-19,High School,828237,Bicycle
S7053,Richard,Hunt,Female,2011-11-26,8,2023-10-13,PhD,279385,Bus
S7054,Thomas,Horn,Female,2017-11-29,6,2021-06-29,Master,267551,Bicycle
S7055,Teresa,Castro,Male,2018-07-31,4,2021-09-27,PhD,937165,Bicycle
S7056,David,Payne,Female,2007-07-11,1,2021-03-18,High School,814871,Walk
S7057,Joshua,Day,Male,2008-04-09,11,2025-04-16,Bachelor,749627,Bicycle
S7058,Brandon,Green,Male,2012-09-02,5,2023-09-17,Bachelor,875710,Bicycle
S7059,Robin,Landry,Female,2018-12-17,3,2021-05-31,Master,494871,Walk
S7060,Mark,Perry,Male,2018-12-21,1,2025-08-12,Bachelor,763007,Bus
S7061,Frederick,Duffy,Male,2009-12-21,8,2023-11-20,Master,866982,Bus
S7062,Daniel,Wright,Female,2016-09-25,3,2025-02-24,None,442789,Walk
S7063,Tyler,Branch,Female,2017-03-14,9,2022-07-26,High School,168168,Bicycle
S7064,Justin,Davenport,Female,2007-11-19,4,2022-02-27,Master,324655,Bicycle
S7065,Ronald,Porter,Male,2012-06-12,5,2022-10-03,Master,378407,Bicycle
S7066,Christopher,Dorsey,Female,2016-08-30,10,2024-01-31,PhD,996228,Bicycle
S7067,Michael,Wallace,Male,2013-11-05,4,2025-04-17,Master,627981,Walk
S7068,Jeffrey,Warren,Male,2010-11-05,1,2023-06-05,Bachelor,617577,Walk
S7069,Eric,Beard,Female,2012-04-08,11,2024-08-21,PhD,721818,Walk
S7070,Kimberly,Ramsey,Female,2013-12-22,12,2020-11-25,High School,773617,Bus
S7071,Michael,Cooper,Female,2019-08-10,10,2025-04-28,High School,833097,Walk
S7072,Nancy,Wilson,Male,2007-12-30,11,2025-01-02,High School,555994,Bus
S7073,Leah,Washington,Female,2018-09-24,6,2023-12-14,PhD,283889,Car
S7074,Jacob,Thomas,Male,2019-02-04,1,2022-10-06,Bachelor,102302,Bicycle
S7075,Stephanie,White,Male,2016-07-10,10,2022-01-24,None,135937,Bicycle
S7076,Victoria,Lawrence,Male,2006-09-24,3,2023-08-13,PhD,214498,Car
S7077,Brian,Macdonald,Female,2015-04-17,2,2023-03-31,PhD,251934,Bus
S7078,Kevin,Hunter,Male,2011-10-29,9,2022-12-09,None,518031,Bicycle
S7079,Susan,Graham,Male,2012-05-19,8,2021-09-15,Bachelor,760038,Bicycle
S7080,Evan,Mercer,Female,2011-05-16,10,2024-01-25,Master,987835,Car
S7081,Anthony,Wall,Female,2008-10-03,10,2021-11-10,PhD,109643,Car
S7082,Laura,Barnes,Male,2009-10-25,3,2020-11-14,None,564150,Bus
S7083,Tanya,Fuller,Male,2009-01-12,5,2024-04-24,PhD,945135,Bicycle
S7084,Jose,Bates,Female,2011-09-14,7,2021-07-17,Bachelor,591887,Bus
S7085,Edgar,Smith,Male,2019-01-13,1,2024-09-02,Master,130708,Bicycle
S7086,Melissa,Zimmerman,Male,2013-12-25,11,2025-02-04,Bachelor,476122,Walk
S7087,Andrea,Peterson,Male,2016-11-10,7,2022-06-07,High School,919364,Bus
S7088,Crystal,Thompson,Male,2013-12-01,10,2022-06-11,Master,434327,Car
S7089,Natalie,Ross,Female,2008-05-18,3,2024-12-23,Master,158376,Bicycle
S7090,Lorraine,Donovan,Female,2006-12-18,10,2022-03-01,Master,278504,Bicycle
S7091,Amanda,Church,Male,2013-05-27,2,2024-02-11,PhD,929944,Walk
S7092,Jessica,Gonzalez,Male,2016-10-11,7,2025-02-24,PhD,224786,Bus
S7093,Adam,Rios,Male,2013-07-31,4,2024-10-17,None,573859,Bus
S7094,Courtney,Alexander,Female,2017-04-23,8,2024-02-24,Bachelor,247682,Walk
S7095,Tiffany,Raymond,Male,2018-11-19,7,2022-01-28,High School,891456,Walk
S7096,Andrea,Craig,Female,2013-03-16,2,2020-12-30,High School,130616,Bicycle
S7097,Daniel,Manning,Female,2009-05-10,5,2025-04-11,PhD,88410,Bus
S7098,Brian,Turner,Female,2015-12-25,12,2023-04-02,PhD,925344,Bus
S7099,Kristina,Ellis,Male,2010-02-27,8,2021-04-13,High School,680589,Car
S7100,Lee,Jackson,Female,2009-09-23,6,2022-07-05,PhD,864245,Car
S7101,Elizabeth,Lewis,Male,2012-06-13,6,2023-06-19,Master,997708,Walk
S7102,Megan,Walsh,Male,2011-01-24,3,2024-03-23,Master,941930,Car
S7103,Heather,Pham,Male,2015-10-02,10,2022-11-19,High School,202567,Car
S7104,Robert,Marshall,Female,2014-02-03,2,2024-12-20,Master,898006,Car
S7105,Cathy,Hill,Male,2019-07-19,10,2025-01-17,High School,388345,Bus
S7106,Diana,Coleman,Female,2015-07-07,8,2024-05-13,Master,991653,Walk
S7107,Joseph,Baird,Male,2017-08-17,12,2024-08-01,High School,790995,Walk
S7108,Julie,Baker,Female,2013-10-07,1,2020-11-15,None,780032,Bicycle
S7109,Wendy,Rush,Male,2015-11-10,10,2023-02-16,PhD,323804,Car
S7110,Christopher,Lopez,Female,2018-07-13,2,2025-02-25,High School,808464,Car
S7111,William,Gibson,Female,2019-08-11,4,2021-11-18,None,379201,Bicycle
S7112,Charles,Velez,Male,2017-09-04,1,2022-12-03,PhD,304134,Bus
S7113,Christopher,Murray,Female,2014-09-10,10,2025-04-17,Master,596639,Car
S7114,Kevin,Johnson,Male,2019-01-30,11,2020-09-13,PhD,499471,Car
S7115,Jennifer,Delacruz,Female,2013-02-08,10,2021-05-27,PhD,537392,Walk
S7116,Michael,Lee,Female,2006-10-07,12,2021-03-06,None,639722,Walk
S7117,Denise,Palmer,Male,2016-03-12,8,2023-09-09,Master,716947,Walk
S7118,Denise,Miller,Female,2012-08-03,11,2023-03-11,None,488867,Bicycle
S7119,Guy,Marquez,Male,2008-09-10,2,2025-04-07,High School,276274,Bicycle
S7120,Jenna,Kaufman,Male,2017-02-22,7,2021-09-16,Master,80181,Bicycle
S7121,Rebecca,Hodge,Male,2008-01-17,2,2023-03-14,Master,738770,Walk
S7122,Stephanie,Weeks,Female,2008-01-06,1,2023-04-25,High School,370476,Walk
S7123,Megan,House,Male,2013-01-30,11,2023-08-29,High School,820677,Car
S7124,John,Green,Male,2015-01-01,12,2021-06-16,PhD,600723,Walk
S7125,Mary,Mitchell,Male,2016-05-26,7,2024-05-01,High School,243805,Walk
S7126,Anna,Foster,Female,2016-10-09,6,2024-08-11,Bachelor,995592,Bus
S7127,Jordan,Hall,Male,2006-10-03,9,2024-08-19,None,730330,Car
S7128,Tina,Mccarty,Female,2007-04-24,5,2025-04-05,High School,360935,Car
S7129,Molly,Wilkinson,Male,2010-03-17,11,2023-08-02,None,214984,Car
S7130,David,Stephens,Male,2010-09-21,6,2022-05-14,None,781598,Car
S7131,Katherine,Beltran,Female,2017-03-15,7,2024-04-28,Bachelor,785630,Bus
S7132,Thomas,Duke,Male,2018-06-25,11,2020-11-26,PhD,496480,Bus
S7133,April,Meadows,Female,2016-08-05,7,2024-05-27,Bachelor,58456,Car
S7134,Nicholas,Potter,Male,2010-01-21,5,2023-12-04,Master,418630,Walk
S7135,Rebecca,Robinson,Male,2018-11-13,4,2021-02-24,Master,90822,Car
S7136,Amanda,Navarro,Female,2007-03-17,11,2023-03-23,High School,364658,Car
S7137,Daniel,Warren,Male,2007-08-18,11,2023-02-08,PhD,108513,Walk
S7138,Robert,Johnson,Female,2018-09-28,2,2023-07-21,None,78480,Walk
S7139,Amanda,Jones,Female,2015-10-16,7,2024-05-01,Bachelor,696450,Car
S7140,Jeffery,Hensley,Male,2010-03-05,12,2022-09-05,PhD,672468,Walk
S7141,Charles,Nelson,Male,2015-05-11,11,2025-06-03,High School,303610,Bicycle
S7142,Anna,Fuller,Female,2011-11-27,12,2021-11-03,Master,503805,Bicycle
S7143,Gary,Roberts,Male,2014-07-19,3,2021-07-29,PhD,413828,Walk
S7144,James,Mitchell,Male,2016-12-12,9,2021-06-15,Master,147801,Car
S7145,Tyler,Edwards,Male,2018-09-17,2,2022-06-06,PhD,870443,Walk
S7146,Andrew,Long,Male,2013-02-19,10,2023-02-18,High School,871498,Car
S7147,Clinton,Evans,Male,2018-07-10,5,2022-03-04,High School,358340,Bus
S7148,Javier,Brown,Female,2017-11-20,7,2024-05-08,High School,587277,Walk
S7149,Grant,Cross,Female,2010-09-20,7,2021-01-16,High School,261363,Car
S7150,Sue,Bishop,Male,2010-11-26,4,2025-01-14,Bachelor,268824,Bicycle
S7151,Andrea,Marks,Female,2011-01-01,2,2024-11-12,PhD,449768,Bicycle
S7152,Ana,Franklin,Female,2007-12-14,12,2025-06-03,None,582393,Bicycle
S7153,Todd,Johnson,Female,2018-01-28,5,2023-03-26,High School,348087,Walk
S7154,Anthony,Davidson,Male,2015-04-07,7,2023-10-20,PhD,190038,Car
S7155,Michael,Harris,Female,2016-04-09,1,2022-04-23,Master,332054,Walk
S7156,Jeffrey,Kelly,Female,2019-05-11,1,2021-06-23,PhD,953839,Car
S7157,Tammy,Parsons,Male,2013-10-07,9,2023-01-12,PhD,896159,Car
S7158,Robert,Reid,Female,2008-09-19,8,2024-11-26,None,310821,Bicycle
S7159,Albert,Robbins,Female,2018-06-19,5,2022-08-10,Bachelor,269707,Car
S7160,Kimberly,Lozano,Male,2017-07-21,8,2022-05-05,Master,394076,Bus
S7161,Steven,Adams,Female,2007-02-11,8,2025-01-08,None,891553,Walk
S7162,Lynn,Mullen,Male,2010-11-05,1,2021-05-10,PhD,886941,Car
S7163,Lisa,Norman,Female,2008-01-01,3,2025-01-19,PhD,583367,Bicycle
S7164,Becky,Bell,Male,2011-08-31,5,2022-10-13,Bachelor,825497,Bicycle
S7165,Michael,Rogers,Female,2015-02-04,9,2022-06-22,Master,500572,Bicycle
S7166,Shawn,Gomez,Female,2018-09-03,8,2024-11-16,None,478430,Bus
S7167,Joshua,Holder,Female,2009-04-08,12,2023-11-14,None,964549,Bicycle
S7168,Scott,Harper,Male,2016-04-13,2,2021-08-14,Bachelor,701402,Bicycle
S7169,Brittany,Hall,Male,2010-07-19,2,2022-12-25,None,845572,Walk
S7170,Carmen,Grant,Female,2015-10-30,12,2024-01-09,Master,157614,Car
S7171,Darrell,Gross,Female,2011-09-17,8,2025-06-02,Bachelor,489176,Bicycle
S7172,Aaron,Hanna,Female,2009-04-02,1,2025-02-04,Bachelor,130293,Bicycle
S7173,Shirley,Reyes,Male,2018-10-24,11,2025-07-21,None,453030,Bicycle
S7174,Jamie,Robinson,Female,2008-04-18,5,2023-06-25,PhD,979896,Walk
S7175,Bobby,Fields,Male,2019-05-12,5,2024-12-10,High School,435810,Bicycle
S7176,Christine,Kelly,Female,2012-01-15,1,2021-03-15,Bachelor,389953,Bus
S7177,Kristen,Harris,Female,2017-08-22,7,2021-02-10,Master,948495,Walk
S7178,Robert,Clark,Female,2019-07-23,6,2024-07-06,Bachelor,97774,Walk
S7179,Michael,Zuniga,Female,2018-10-03,3,2021-05-10,PhD,505746,Bus
S7180,Misty,Vang,Female,2008-07-02,12,2021-06-10,PhD,666381,Walk
S7181,Alyssa,Preston,Female,2007-12-05,8,2023-07-03,None,365267,Bus
S7182,Brian,Smith,Male,2015-03-24,6,2021-05-30,None,954086,Walk
S7183,Joanne,Edwards,Female,2010-11-28,12,2024-04-09,Master,498614,Walk
S7184,Jessica,Estrada,Female,2017-08-03,5,2024-07-17,PhD,877940,Bus
S7185,Angela,Nelson,Female,2015-11-01,4,2020-12-30,PhD,728245,Car
S7186,Philip,Baker,Male,2010-03-30,12,2024-12-07,Master,951200,Bus
S7187,Rachael,Pollard,Female,2007-07-31,4,2021-03-27,Bachelor,587027,Car
S7188,Kelly,James,Male,2010-02-27,1,2021-12-13,None,72791,Bus
S7189,Jennifer,Gates,Male,2011-07-14,8,2025-01-25,PhD,656187,Bicycle
S7190,Marc,Weeks,Female,2012-03-31,2,2022-11-14,PhD,730024,Walk
S7191,Richard,Williams,Male,2019-02-04,5,2025-02-02,PhD,951412,Car
S7192,Stephen,Miller,Male,2007-10-09,12,2022-08-29,Master,531995,Car
S7193,Rebecca,Perez,Female,2010-12-12,8,2021-01-03,None,984840,Walk
S7194,Daniel,Powell,Female,2008-06-23,6,2024-05-03,Master,203806,Bus
S7195,Melissa,Armstrong,Male,2017-08-01,12,2021-09-30,Master,276106,Car
